,Type,Script
2717,1,erks keeps charging fires yuki jerks keeps chargin almost knife raised high fires yuki jerks keeps charging knife ready duty fires gun jams yuki leaps knife struggle moment till realizes yuki dead tos
2718,1,ses side goddamn wildcat int nurse owen home night phone rings black nurse uniform name tag reads b owens answers phone nurse owens hello cu cell phone business card hand number written back says b ow
2719,1,ens phone number bleeding five bullet holes sitting pool blood starting tremble ca see somewhere surrounded wood planks moon shines structure hello calling nurse owens nurse owens know nurse owens wan
2720,1,t neither know got number rip shit shot five times nurse owens stop wanna hear got problems dying nurse owens bitch better call ambulance cause shit ca call ambulance nurse owens call ambulance want a
2721,1,ss really dying ai got motherfuckin choice choice choosing call refuse help die choice nurse owens bitch even know need know earth dying help last line effect hardhearted nurse nurse owens okay hawtho
2722,1,rne hiding kids treehouse street called dimmick dimmick avenue bunch police cars firetrucks two blocks away nurse owens whatcha crawl two blocks ca walk better crawl nurse owens likes last line nurse 
2723,1,owens got money dontcha doin goodness heart come get today pay day nurse owens ai far away gonna bleed death get half hour probably nurse owens okay fifteen minutes pacific standard time cpt nurse owe
2724,1,ns better get better shot five times bony ass better last motherfuckin legs know bony ass nurse owens sound like bony ass nurse hangs phone int treehouse night sits blood waiting nurse owens nurse owe
2725,1,ns head pops door floor glad made nurse owens cops cool tend notice things like negroes sneaking around people backyards nurse hands big bottle wild turkey nurse owens shit gonna hurt ai got anestheti
2726,1,c refers bottle git busy int nurse owen kitchen night overhead shot laid nurse owens kitchen table nurse extracts bullets screams tv turned loud hide screams fifth slug placed ashtray next three cigar
2727,1,ette butts balls lead drunk skunk says savior fuckin smarts smoking menthol kool nurse owens says nurse owens yeah bullets bad news future avoid keep mind future nurse owens live kill splendid passes 
2728,1,fade black black frame title card chapter six bake cherry pie ex cu slot door slid open revealing two male eyes side doorman os yes two eyes os heard game doorman os two eyes os call doorman os os one
2729,1, ever calls female voice screen says doorman female voice os open door alburt let see looks like door opens revealing side door first time audience looks cool int hotel room night looks inside sees fa
2730,1,ncy hotel room converted crap game crap table erected middle suite seven men stand around table trying luck playing stopped opening door one beautiful black dress stands head tableit gameher name lf o
2731,1,boyle stands doorway alburt doorman wears tux waits lf word lf oboyle policeman anymore lf laughs lf let play alburt steps inside game continues earnest lf players return game already progress point n
2732,1,ine gentlemen nine point alburt frisks takes room five men wearing black tuxedos carrying samurai swords alburt working miss oboyle hand holds sheathed hanzo sword referring sword alburt take two men 
2733,1,stare lf boysmr intend start shit sword give word honor start nothing lf good enough back game alburt miss oboyle required twohundred dollar membership fee rather pricey alburt wanna play free go vega
2734,1,s start sundown takes roll bills would choke rodeo bull death peels two hundred think stay thirsty alburt way walks suite bar tends beer bartender twenty dollars twenty dollars beer bartender high cos
2735,1,t living shooter like go vegas get prime rib dinner going thirsty throws bar pour beer bartender produces dixie cup budweiser pops top fills cup leaving half beer inside offers cup pointing get barten
2736,1,der slowly shakes head lifts dixie cup lips says cheers approaches table dixie cup beer lf gentlemen let see new kid school wants play right away bout new kid wanna handle bones like watch dropping mo
2737,1,ney roll table came play color lf impressed lf boys take look webster calls gambler dice belong sir table stick pushes dice takes inspects lf hope youre implying anything friend inspects dice implying
2738,1, anything alburt starts move position door alburt fuckhead youre door lf motions back position players watch lf opposite ends table trade quips looks dice lf looked stood doorway looking step table kn
2739,1,ow throw lf satisfied less lf think getting antagonistic relationship oh sorry thought trying take money trying take lf game throws ten thousand dollars table room reacts youre game take bet sportsman
2740,1, lf covered smiles rolls dice hand throwsthe room reactslf smiles pushes money dice back stick picks winnings tosses back table says shoot room reacts lf covered holds dice fistand throws lf point fiv
2741,1,e gentlemen five point throwsmore reactionmore money shoot lf covered shoots wins lf moves money front picks stack moolalf stands behind table stick hand eyes opponent midst silence beeper goes eyes g
2742,1,o reads raises eyes beeper lf casually tosses green felt says shoot lf pretty lucky tonight huh play game luck long enough youre bound meet lucky people lf know never properly introduced lf oboyle int
2743,1,erested lf youre rude rude rude boy trying friendly come make friends came shoot little crap boy hits two hundred dollar privilege play fee lf membership fee good nobody else sell bar half warm piss t
2744,1,wenty bucks shot much sixpack cost youre greedy oboyle youre goddamn greedy know like meet greedy people take every fuckin thing got leave em nothing lf game want teach lesson wanna burn wo pot piss w
